symbol,name,exchange,ipoDate,delistingDate,status
TAP-A,Molson Coors Brewing Company,NYSE,2006-02-27,null,Active
TARA,Proteon Therapeutics Inc,NASDAQ,2014-10-22,null,Active
TARO,Taro Pharmaceutical Industries Ltd,NYSE,1993-04-01,null,Active
TAST,Carrols Restaurant Group Inc,NASDAQ,2006-12-15,null,Active
TAT,TransAtlantic Petroleum Ltd,NYSE,2007-04-09,null,Active
TATT,TAT Technologies Ltd,NASDAQ,1993-03-11,null,Active
TAYD,Taylor Devices Inc,NASDAQ,1995-08-18,null,Active
TBB,ATT Inc 5350 Global Notes due 2066,NYSE,2017-11-06,null,Active
TBBK,Bancorp Inc,NASDAQ,2004-02-03,null,Active
TBC,ATT Inc 5625 Global Notes due 2067,NYSE,2018-08-08,null,Active
TBI,Trueblue Inc,NYSE,1995-02-01,null,Active
TBIO,Transgenomic Inc,NASDAQ,2018-06-28,null,Active
TBK,Triumph Bancorp Inc,NASDAQ,2014-11-07,null,Active
TBLT,Toughbuilt Industries Inc,NASDAQ,2018-12-03,null,Active
TBLTW,Toughbuilt Industries Inc Warrants Series A 09112023,NASDAQ,2018-12-03,null,Active
TBND,TACTICAL INCOME ETF,NYSE ARCA,2019-06-18,null,Active
TBNK,Territorial Bancorp Inc,NASDAQ,2009-07-13,null,Active
TBPH,Theravance Biopharma Inc,NASDAQ,2014-05-16,null,Active
TC,TuanChe Ltd,NASDAQ,2018-11-20,null,Active
TCBI,Texas Capital Bancshares Inc,NASDAQ,2003-08-14,null,Active
TCBIL,Texas Capital BancShares Inc,NASDAQ,2012-09-28,null,Active
TCBIP,Texas Capital Bancshares Inc Non Cumulative Preferred Perpetual Stock Series A,NASDAQ,2013-03-25,null,Active
TCBK,Trico Bancshares,NASDAQ,1993-04-20,null,Active
TCCO,Technical Communications Corp,NASDAQ,1990-03-26,null,Active
TCDA,Tricida Inc,NASDAQ,2018-06-28,null,Active
TCF,Chemical Financial Corp,NASDAQ,1992-03-11,null,Active
TCFC,Community Financial Corp,NASDAQ,2002-02-28,null,Active
TCFCP,TCF Financial Corp 5.70 PRF PERPETUAL USD 25 Ser C Dep Rep 11000,NASDAQ,2019-08-02,null,Active
TCI,Transcontinental Realty Investors Inc,NYSE,1987-11-05,null,Active
TCLIF,TTC TECHNOLOGY CORP,NASDAQ,2019-04-22,null,Active
TCMD,Tactile Systems Technology Inc,NASDAQ,2016-07-28,null,Active
TCO,Taubman Centers Inc,NYSE,1992-11-20,null,Active
TCO-P-J,Taubman Centers Inc Preferred Shares Series J,NYSE,2014-09-22,null,Active
TCO-P-K,Taubman Centers Inc Preferred Series K,NYSE,2014-09-22,null,Active
TCOM,Ctripcom International Ltd,NASDAQ,2003-12-09,null,Active
TCON,TRACON Pharmaceuticals Inc,NASDAQ,2015-01-30,null,Active
TCP,TC Pipelines LP,NYSE,1999-05-25,null,Active
TCPC,TCP Capital Corp,NASDAQ,2012-04-04,null,Active
TCRR,Tcr2 Therapeutics Inc,NASDAQ,2019-02-14,null,Active
TCS,Container Store Group Inc,NYSE,2013-11-01,null,Active
TCX,Tucows Inc Class A,NASDAQ,1996-04-30,null,Active
TD,The TorontoDominion Bank,NYSE,1996-08-30,null,Active
TDA,Telephone Data Systems Inc,NYSE,2012-12-04,null,Active
TDAC,Trident Acquisitions Corp,NASDAQ,2018-06-13,null,Active
TDACU,Trident Acquisitions Corp Units,NASDAQ,2018-05-30,null,Active
TDACW,Trident Acquisitions Corp Warrant,NASDAQ,2018-06-13,null,Active
TDC,Teradata Corp,NYSE,2007-10-01,null,Active
TDE,Telephone and Data Systems Inc 6875 Senior Notes due 2059,NYSE,2011-05-10,null,Active
TDG,TransDigm Group Inc,NYSE,2006-03-15,null,Active
TDI,Telephone and Data Systems Inc Sr Nt,NYSE,2005-04-12,null,Active
TDJ,Telephone and Data Systems Inc 7 Senior Notes due 2060,NYSE,2011-03-28,null,Active
TDOC,Teladoc Inc,NYSE,2015-07-01,null,Active
TDS,Telephone Data Systems Inc,NYSE,1991-09-18,null,Active
TDW,Tidewater Inc,NYSE,1987-12-30,null,Active
TDW-WS-A,Tidewater Inc Series A Warrants to purchase shares of common stock expiring July 31 2023,NYSE,2017-10-05,null,Active
TDW-WS-B,Tidewater Inc Series B Warrants to purchase shares of common stock expiring July 31 2023,NYSE,2017-10-05,null,Active
TDY,Teledyne Technologies Inc,NYSE,1999-11-23,null,Active
TEAF,Tortoise Essential Assets Income Term Fund of Beneficial Interest,NYSE,2019-03-27,null,Active
TEAM,Atlassian Corporation Plc Class A,NASDAQ,2015-12-10,null,Active
TECH,BioTechne Corp,NASDAQ,1992-12-09,null,Active
TECK,Teck Resources Ltd Class B,NYSE,2002-07-18,null,Active
TECTP,Tectonic Financial Inc 900 FixedtoFloating Rate Series B NonCumulative Perpetual Preferred Stock,NASDAQ,2019-05-30,null,Active
TEDU,Tarena International Inc,NASDAQ,2014-04-03,null,Active
TEF,Telefnica SA,NYSE,1987-06-12,null,Active
TEGS,Trend Aggregation ESG,BATS,2020-05-08,null,Active
TEL,TE Connectivity Ltd,NYSE,2007-06-14,null,Active
TELA,TELA Bio Inc,NASDAQ,2019-11-08,null,Active
TELL,Magellan Petroleum Corp,NASDAQ,1995-08-18,null,Active
TEN,Tenneco Inc,NYSE,1982-01-04,null,Active
TENB,Tenable Holdings Inc,NASDAQ,2018-07-26,null,Active
TENX,Tenax Therapeutics Inc,NASDAQ,1997-01-02,null,Active
TEO,Telecom Argentina SA ADR,NYSE,1994-12-09,null,Active
TER,Teradyne Inc,NASDAQ,1987-03-11,null,Active
TERP,TerraForm Power Inc,NASDAQ,2014-07-18,null,Active
TESS,Tessco Technologies Inc,NASDAQ,1994-09-29,null,Active
TEUM,Pareteum Corp,NASDAQ,2001-01-02,null,Active
TEVA,Teva Pharmaceutical Industries Ltd ADR,NYSE,1990-03-26,null,Active
TEX,Terex Corp,NYSE,1990-03-26,null,Active
TFC,Truist Financial Corp,NYSE,1990-03-26,null,Active
TFC-P-F,BBT Corporation Depositary Shares Series F,NYSE,2012-10-26,null,Active
TFC-P-G,BBT Corporation Depositary Shares Series G,NYSE,2013-04-30,null,Active
TFC-P-H,BBT Corporation Depositary shares Series H,NYSE,2016-03-11,null,Active
TFC-P-I,Truist Financial Corp Dep Shs Repstg 14000th Non Cum Perp Pfd Ser I,NYSE,2019-12-10,null,Active
TFC-P-R,,NYSE,2020-07-31,null,Active
TFFP,Tff Pharmaceuticals Inc,NASDAQ,2019-10-25,null,Active
TFII,TFI International Inc,NYSE,2008-05-20,null,Active
TFSL,TFS Financial Corp,NASDAQ,2007-04-23,null,Active
TFX,Teleflex Inc,NYSE,1988-02-18,null,Active
TG,Tredegar Corp,NYSE,1990-01-12,null,Active
TGA,TransGlobe Energy Corporation USA,NASDAQ,1994-05-10,null,Active
TGB,Taseko Mines Ltd,NYSE,1994-06-02,null,Active
TGC,Tengasco Inc,NYSE MKT,1998-12-28,null,Active
TGH,Textainer Group Holdings Ltd,NYSE,2007-10-10,null,Active
TGI,Triumph Group Inc,NYSE,1996-10-25,null,Active
TGLS,Tecnoglass Inc,NASDAQ,2012-05-10,null,Active
TGNA,TEGNA Inc,NYSE,1985-07-01,null,Active
TGP,Teekay LNG Partners LP,NYSE,2005-05-05,null,Active
TGP-P-A,Teekay LNG Partners LP 900 Series A Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,NYSE,2016-09-30,null,Active
TGP-P-B,Teekay LNG Partners LP 850 Series B FixedtoFloating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,NYSE,2017-10-17,null,Active
TGS,Transportadora de Gas del Sur SA ADR,NYSE,1994-11-17,null,Active
TGT,Target Corp,NYSE,1983-04-06,null,Active
TGTX,TG Therapeutics Inc,NASDAQ,2006-12-28,null,Active
TH,Platinum Eagle Acquisition Corp,NASDAQ,2013-07-25,null,Active
THBR,,NASDAQ,2019-10-04,null,Active
THBRU,Thunder Bridge Acquisition II Ltd Units 1 Ord Share Class A & 12 War,NASDAQ,2019-08-09,null,Active
THBRW,Thunder Bridge Acquisition II Ltd Wt 11302026,NASDAQ,2019-10-04,null,Active
THC,Tenet Healthcare Corp,NYSE,1982-01-04,null,Active
THCA,Tuscan Holdings Corp II,NASDAQ,2019-07-30,null,Active
THCAU,Tuscan Holdings Corp II Units 1 Ord shares & 12 Wrt,NASDAQ,2019-07-12,null,Active
THCAW,Tuscan Holdings Corp II Warrants 01042026,NASDAQ,2019-08-13,null,Active
THCB,Tuscan Holdings Corp,NASDAQ,2019-03-27,null,Active
THCBU,Tuscan Holdings Corp Unit 1 Ordinary share 1 Wrt,NASDAQ,2019-03-05,null,Active
THCBW,Tuscan Holdings Corp Warrants 01042026,NASDAQ,2019-03-27,null,Active
THFF,First Financial Corp,NASDAQ,1992-03-03,null,Active
THG,Hanover Insurance Group Inc,NYSE,1995-10-11,null,Active
THGA,The Hanover Insurance Group Inc,NYSE,2013-04-01,null,Active
THM,International Tower Hill Mines LtdUSA,NYSE,2007-05-01,null,Active
THMO,ThermoGenesis Holdings Inc,NASDAQ,1995-08-18,null,Active
THNQ,ROBO Global Artificial Intelligence ETF,NYSE ARCA,2020-05-11,null,Active
THO,Thor Industries Inc,NYSE,1987-12-30,null,Active
THR,Thermon Group Holdings Inc,NYSE,2011-05-05,null,Active
THRM,Gentherm Inc,NASDAQ,1993-06-10,null,Active
THS,TreeHouse Foods Inc,NYSE,2005-06-28,null,Active
THTX,Theratechnologie Inc,NASDAQ,2016-01-04,null,Active
THWWW,Platinum Eagle Acquisition Corp Warrant,NASDAQ,2018-03-12,null,Active
TIF,Tiffany & Company,NYSE,1987-12-30,null,Active
TIG,Trean Insurance Group Inc,NASDAQ,2016-12-15,null,Active
TIGO,Millicom International Cellular SA,NASDAQ,2011-05-31,null,Active
TIGR,UP Fintech Holding Ltd,NASDAQ,2019-03-20,null,Active
TILE,Interface Inc,NASDAQ,1990-03-26,null,Active
TIPT,Tiptree Financial Inc,NASDAQ,2010-10-15,null,Active
TISI,Team Inc,NYSE,1992-03-17,null,Active
TITN,Titan Machinery Inc,NASDAQ,2007-12-13,null,Active
TJX,TJX Companies Inc,NYSE,1988-01-05,null,Active
TK,Teekay Corp,NYSE,1995-07-20,null,Active
TKAT,Takung Art Company Ltd,NYSE,2015-11-25,null,Active
TKC,Turkcell Iletisim Hizmetleri AS,NYSE,2000-07-11,null,Active
TKR,The Timken Company,NYSE,1985-07-01,null,Active
TLC,LEARNING CO INC,NASDAQ,2018-11-21,null,Active
TLGT,Teligent Inc,NASDAQ,2015-10-26,null,Active
TLK,Perusahn Prsn Psr Tlkmks Inds Tbk PTADR,NYSE,2001-01-02,null,Active
TLND,Talend SA,NASDAQ,2016-07-29,null,Active
TLRDQ,Tailored Brands Inc,NYSE,2016-01-04,null,Active
TLRY,Tilray Inc,NASDAQ,2018-07-19,null,Active
TLSA,Tiziana Life Sciences PLC ADS Sponsored,NASDAQ,2018-11-20,null,Active
TLYS,Tillys Inc,NYSE,2012-05-04,null,Active
TM,Toyota Motor Corp ADR,NYSE,1976-08-18,null,Active
TMBR,Timber Pharmaceuticals Inc,NYSE MKT,2015-06-09,null,Active
TMDI,Titan Medical Inc,NASDAQ,2009-06-26,null,Active
TMDX,Transmedics Group Inc,NASDAQ,2019-05-02,null,Active
TME,Tencent Music Entertainment Group ADS,NYSE,2018-12-12,null,Active
TMHC,Taylor Morrison Home Corp,NYSE,2013-04-10,null,Active
TMO,Thermo Fisher Scientific Inc,NYSE,1987-09-01,null,Active
TMP,Tompkins Financial Corp,NYSE MKT,1990-03-28,null,Active
TMQ,NovaCopper Inc,NYSE,2012-04-25,null,Active
TMST,TimkenSteel Corp,NYSE,2014-06-19,null,Active
TMUS,TMobile US Inc,NASDAQ,2007-04-19,null,Active
TMUSR,TMobile US Inc Tradeable Rights June 2020,NASDAQ,2020-06-24,null,Active
TNAV,Telenav Inc,NASDAQ,2010-05-13,null,Active
TNC,Tennant Company,NYSE,1992-03-03,null,Active
TNDM,Tandem Diabetes Care Inc,NASDAQ,2013-11-14,null,Active
TNET,TriNet Group Inc,NYSE,2014-03-27,null,Active
TNK,Teekay Tankers Ltd,NYSE,2007-12-13,null,Active
TNP,Tsakos Energy Navigation Ltd,NYSE,2002-03-05,null,Active
TNP-P-C,Tsakos Energy Navigation Ltd 8875 Series C Preferred Cumulative Redeemable Perpetual Preferred Shares,NYSE,2013-10-03,null,Active
TNP-P-D,Tsakos Energy Navigation Ltd 875 Series D Cumulative Redeemable Perpetual Preferred Shares,NYSE,2015-05-04,null,Active
TNP-P-E,Tsakos Energy Navigation Ltd Series E FixedtoFloating Rate Cumulative Redeemable Perpetual Preferred Shares par value 100,NYSE,2017-04-04,null,Active
TNP-P-F,Tsakos Energy Navigation Ltd Series F FixedtoFloating Rate Cumulative Redeemable Perpetual Preferred Shares par value 100,NYSE,2018-06-22,null,Active
TNXP,Tonix Pharmaceuticals Holding Corp,NASDAQ,2012-05-10,null,Active
TOL,Toll Brothers Inc,NYSE,1987-12-30,null,Active
TOPS,Top Ships Inc,NASDAQ,2004-08-02,null,Active
TORC,resTORbio Inc,NASDAQ,2018-01-26,null,Active
TOT,Total SE,NYSE,1991-10-25,null,Active
TOTA,Tottenham Acquisition I Ltd,NASDAQ,2018-08-27,null,Active
TOTAR,Tottenham Acquisition I Ltd Tradeable Rights June 2020,NASDAQ,2018-08-27,null,Active
TOTAU,Tottenham Acquisition I Ltd Units 1 Ord 1 Warr 1 Rts,NASDAQ,2018-08-02,null,Active
TOTAW,Tottenham Acquisition I Ltd Warrants 06052025,NASDAQ,2018-08-27,null,Active
TOUR,Tuniu Corp ADR Sponsored Repstg Cl A Ord Shs,NASDAQ,2014-05-09,null,Active
TOWN,TowneBank,NASDAQ,1999-05-05,null,Active
TPAY,Ecofin Digital Payments Infrastructure Fund,BATS,2019-02-01,null,Active
TPB,Turning Point Brands Inc,NYSE,2016-05-11,null,Active
TPC,Tutor Perini Corp,NYSE,1973-05-03,null,Active
TPCO,Tribune Publishing Company,NASDAQ,2014-07-24,null,Active
TPH,TRI Pointe Group Inc,NYSE,2013-01-31,null,Active
TPHS,TRINITY PL HLDGS INC,NYSE MKT,2012-09-26,null,Active
TPIC,TPI Composites Inc,NASDAQ,2016-07-22,null,Active
TPL,Texas Pacific Land Trust,NYSE,1987-12-31,null,Active
TPR,Tapestry Inc,NYSE,2000-10-06,null,Active
TPRE,Third Point Reinsurance Ltd,NYSE,2013-08-15,null,Active
TPTX,Turning Point Therapeutics Inc,NASDAQ,2019-04-17,null,Active
TPVG,TriplePoint Venture Growth BDC Corp,NYSE,2014-03-06,null,Active
TPVY,TriplePoint Venture Growth BDC Corp 575 Notes due 2022,NYSE,2017-07-19,null,Active
TPX,Tempur Sealy International Inc,NYSE,2003-12-18,null,Active
TR,Tootsie Roll Industries Inc,NYSE,1987-12-30,null,Active
TRC,Tejon Ranch Company,NYSE,1992-03-17,null,Active
TRCH,Torchlight Energy Resources Inc,NASDAQ,2010-11-08,null,Active
TREB,Trebia Acquisition Corp Class A,NYSE,2020-08-07,null,Active
TREB-U,Trebia Acquisition Corp. Units each consisting of one Class A Ordinary Share and onethird of one Warrant,NYSE,2020-06-17,null,Active
TREB-WS,Trebia Acquisition Corp. Warrants each whole warrant exercisable for one Class A Ordinary Share at an exercise price of 11.50 per share,NYSE,2020-08-07,null,Active
TREC,Trecora Resources,NYSE,2006-07-31,null,Active
TREE,Treecom Inc,NASDAQ,2008-08-12,null,Active
TREX,Trex Company Inc,NYSE,1999-04-08,null,Active
TRGP,Targa Resources Corp,NYSE,2010-12-07,null,Active
TRHC,Tabula Rasa HealthCare Inc,NASDAQ,2016-09-29,null,Active
TRI,ThomsonReuters Corp,NYSE,2002-06-12,null,Active
TRIB,Trinity Biotech plc ADR,NASDAQ,1995-08-18,null,Active
TRIL,Trillium Therapeutics Inc,NASDAQ,2005-03-23,null,Active
TRIP,Tripadvisor Inc,NASDAQ,2011-12-07,null,Active
TRMB,Trimble Inc,NASDAQ,1992-03-03,null,Active
TRMD,TORM plc,NASDAQ,2018-02-23,null,Active
TRMK,Trustmark Corp,NASDAQ,1992-03-03,null,Active
TRMT,Tremont Mortgage Trust,NASDAQ,2017-09-14,null,Active
TRN,Trinity Industries Inc,NYSE,1987-12-30,null,Active
TRNE,Trine Acquisition Corp Class A,NYSE,2019-05-03,null,Active
TRNE-U,Trine Acquisition Corp Units,NYSE,2019-03-15,null,Active
TRNE-WS,Trine Acquisition Corp Warrants each whole warrant exercisable for one share of Class A Common Stock at an exercise price of 1150,NYSE,2019-05-03,null,Active
TRNO,Terreno Realty Corp,NYSE,2010-02-10,null,Active
TRNS,Transcat Inc,NASDAQ,1990-03-27,null,Active
TROW,T Rowe Price Group Inc,NASDAQ,1989-09-13,null,Active
TROX,Tronox Ltd,NYSE,2010-12-01,null,Active
TRP,TransCanada Corp,NYSE,1987-12-30,null,Active
TRPX,Therapix Biosciences Ltd,NASDAQ,2017-03-22,null,Active
TRQ,Turquoise Hill Resources Ltd,NYSE,2003-11-18,null,Active
TRS,TriMas Corp,NASDAQ,2007-05-18,null,Active
TRST,TrustCo Bank Corp NY,NASDAQ,1990-03-26,null,Active
TRT,TrioTech International,NYSE,1995-04-24,null,Active
TRTN,Triton International Ltd,NYSE,2005-10-12,null,Active
TRTN-P-A,Triton International Limited 8.50 Series A Cumulative Redeemable Perpetual Preference Shares,NYSE,2019-03-13,null,Active
TRTN-P-D,Triton International Ltd,NYSE,2020-01-17,null,Active
TRTX,TPG RE Finance Trust Inc,NYSE,2017-07-20,null,Active
TRU,TransUnion Corp,NYSE,2015-06-25,null,Active
TRUE,TrueCar Inc,NASDAQ,2000-05-02,null,Active
TRUP,Trupanion Inc,NASDAQ,2014-07-18,null,Active
TRV,Travelers Companies Inc,NYSE,1986-07-09,null,Active
TRVG,trivago NV,NASDAQ,2016-12-16,null,Active
TRVI,Trevi Therapeutics Inc,NASDAQ,2019-05-07,null,Active
TRVN,Trevena Inc,NASDAQ,2014-01-31,null,Active
TRWH,Twin River Worldwide Holdings Inc,NYSE,2019-03-29,null,Active
TRX,Tanzanian Gold Corp,NYSE MKT,2005-05-12,null,Active
TRXC,TransEnterix Inc,NYSE,1992-11-12,null,Active
TS,Tenaris SA,NYSE,2002-12-16,null,Active
TSBK,Timberland Bancorp Inc,NASDAQ,1998-01-13,null,Active
TSC,Tristate Capital Holdings Inc,NASDAQ,2013-05-09,null,Active
TSCAP,Tristate Capital Holdings Inc FXDFR PRF PERPETUAL USD 25 Ser A 140th int,NASDAQ,2018-03-16,null,Active
TSCBP,TriState Capital Holdings Inc. Depositary Share representing a 140th Interest in a Share of 6.375 FixedtoFloating Rate Series B NonCumulative Perpetual Pre,NASDAQ,2019-05-22,null,Active
TSCO,Tractor Supply Company,NASDAQ,1994-02-18,null,Active
TSE,Trinseo SA,NYSE,2014-06-12,null,Active
TSEM,Tower Semiconductor Ltd USA,NASDAQ,1994-10-26,null,Active
TSLA,Tesla Inc,NASDAQ,2010-06-29,null,Active
TSLX,TPG Specialty Lending Inc,NYSE,2014-03-21,null,Active
TSM,Taiwan Semiconductor Manufacturing Company Ltd,NYSE,1997-10-09,null,Active
TSN,Tyson Foods Inc,NYSE,1986-07-09,null,Active
TSQ,Townsquare Media Inc,NYSE,2014-07-24,null,Active
TSRI,TSR Inc,NASDAQ,1990-03-26,null,Active
TSU,TIM Participacoes SA,NYSE,1998-11-16,null,Active
TT,Trane Technologies plc,NYSE,1985-07-01,null,Active
TTC,Toro Company,NYSE,1987-12-30,null,Active
TTD,The Trade Desk Inc,NASDAQ,2016-09-21,null,Active
TTEC,TeleTech Holdings Inc,NASDAQ,1996-08-01,null,Active
TTEK,Tetra Tech Inc,NASDAQ,1991-12-17,null,Active
TTGT,TechTarget Inc,NASDAQ,2007-05-17,null,Active
TTI,TETRA Technologies Inc,NYSE,1990-04-03,null,Active
TTM,Tata Motors Ltd,NYSE,2004-09-27,null,Active
TTMI,TTM Technologies Inc,NASDAQ,2000-09-25,null,Active
TTNP,Titan Pharmaceuticals Inc de,NASDAQ,2006-12-28,null,Active
TTOO,T2 Biosystems Inc,NASDAQ,2014-08-07,null,Active
TTPH,Tetraphase Pharmaceuticals Inc,NASDAQ,2013-03-20,null,Active
TTWO,TakeTwo Interactive Software Inc,NASDAQ,1997-04-15,null,Active
TU,TELUS Corporation USA,NYSE,1996-06-11,null,Active
TUFN,Tufin Software Technologies Ltd,NYSE,2019-04-11,null,Active
TUP,Tupperware Brands Corp,NYSE,1996-05-08,null,Active
TURN,180 Degree Capital Corp,NASDAQ,2017-02-01,null,Active
TUSK,Mammoth Energy Services Inc,NASDAQ,2016-10-14,null,Active
TV,Grupo Televisa SAB,NYSE,1993-12-14,null,Active
TVC,Tennessee Valley Authority,NYSE,1998-10-14,null,Active
TVE,Tennessee Valley Authority,NYSE,1999-05-19,null,Active
TVIX,VelocityShares Daily 2x VIX Short Term ETN,NYSE,2020-06-29,null,Active
TVTY,Healthways Inc,NASDAQ,1991-08-13,null,Active
TW,Tradeweb Markets Inc,NASDAQ,2019-04-04,null,Active
TWI,Titan International Inc,NYSE,1993-05-20,null,Active
TWIN,Twin Disc Inc,NASDAQ,1987-12-31,null,Active
TWLO,Twilio Inc Class A,NYSE,2016-06-23,null,Active
TWMC,Kaspien Holdings Inc,NASDAQ,1993-02-17,null,Active
TWND-U,Tailwind Acquisition Corp - Units (1 Ord Share Class A & 1/2 War),NYSE,2020-09-04,null,Active
TWNK,Hostess Brands Inc,NASDAQ,2015-11-30,null,Active
TWNKW,Hostess Brands Inc Warrants,NASDAQ,2015-11-25,null,Active
TWO,Two Harbors Investment Corp,NYSE,2009-10-30,null,Active
TWO-P-A,Two Harbors Investments Corp 8125 Series A FixedtoFloating Rate Cumulative Redeemable Preferred Stock 2500 liquidation preference per share,NYSE,2017-03-17,null,Active
TWO-P-B,Two Harbors Investments Corp 7625 Series B FixedtoFloating Rate Cumulative Redeemable Preferred Stock,NYSE,2017-07-13,null,Active
TWO-P-C,Two Harbors Investments Corp 725 Series C FixedtoFloating Rate Cumulative Redeemable Preferred Stock,NYSE,2017-11-17,null,Active
TWO-P-D,Two Harbors Investments Corp 775 Series D Cumulative Redeemable Preferred Stock,NYSE,2018-08-02,null,Active
TWO-P-E,Two Harbors Investments Corp 750 Series E Cumulative Redeemable Preferred Stock,NYSE,2018-08-01,null,Active
TWOU,2U Inc,NASDAQ,2014-03-28,null,Active
TWST,Twist Bioscience Corp,NASDAQ,2018-10-31,null,Active
TWTR,Twitter Inc,NYSE,2013-11-07,null,Active
TX,Ternium SA,NYSE,2006-02-01,null,Active
TXG,10x Genomics Inc Class A,NASDAQ,2019-09-12,null,Active
TXMD,TherapeuticsMD Inc,NASDAQ,2003-12-11,null,Active
TXN,Texas Instruments Inc,NASDAQ,1972-06-01,null,Active
TXRH,Texas Roadhouse Inc,NASDAQ,2004-10-05,null,Active
TXT,Textron Inc,NYSE,1984-10-24,null,Active
TY-P,Tri Continental Corporation Preferred Stock,NYSE,2014-09-22,null,Active
TYHT,Shineco Inc,NASDAQ,2016-09-28,null,Active
TYL,Tyler Technologies Inc,NYSE,1987-12-30,null,Active
TYME,Tyme Technologies Inc,NASDAQ,2015-03-12,null,Active
TZAC,Tenzing Acquisition Corp,NASDAQ,2018-10-18,null,Active
TZACU,Tenzing Acquisition Corp Units 1 Ord 1 War,NASDAQ,2018-08-21,null,Active
TZACW,Tenzing Acquisition Corp Warrants 23022025,NASDAQ,2018-10-18,null,Active
TZOO,Travelzoo Inc,NASDAQ,2002-08-28,null,Active
UA,Under Armour Inc,NYSE,2016-04-07,null,Active
UAA,Under Armour Inc Class A,NYSE,2005-11-18,null,Active
UAL,United Continental Holdings Inc,NASDAQ,2006-02-06,null,Active
UAMY,United States Antimony Corp,NYSE MKT,2000-02-24,null,Active
UAN,CVR Partners LP,NYSE,2011-04-08,null,Active
UAVS,AgEagle Aerial Systems Inc,NYSE MKT,2018-03-26,null,Active
UBA,Urstadt Biddle Properties Inc,NYSE,1998-08-17,null,Active
UBCP,United Bancorp Inc Martins Ferry OH,NASDAQ,1995-08-18,null,Active
UBER,Uber Technologies Inc,NYSE,2019-05-10,null,Active
UBFO,United Security Bancshares,NASDAQ,1999-03-03,null,Active
UBOH,United Bancshares Inc OH,NASDAQ,2000-03-22,null,Active
UBP,Urstadt Biddle Properties Inc,NYSE,1987-11-05,null,Active
UBP-P-H,Urstadt Biddle Properties Inc 6250 Series H Cumulative Redeemable Preferred Stock,NYSE,2017-09-14,null,Active
UBS,UBS Group AG,NYSE,2014-11-21,null,Active
UBSI,United Bankshares Inc,NASDAQ,1990-03-26,null,Active
UBX,Unity Biotechnology Inc,NASDAQ,2018-05-03,null,Active
UCBI,United Community Banks Inc,NASDAQ,2002-03-18,null,Active
UCTT,Ultra Clean Holdings Inc,NASDAQ,2004-03-25,null,Active
UDEC,Innovator S&P 500 Ultra Buffer ETF - December,BATS,2019-12-02,null,Active
UDR,UDR Inc,NYSE,1990-03-07,null,Active
UE,Urban Edge Properties,NYSE,2015-01-16,null,Active
UEC,Uranium Energy Corp,NYSE,2007-04-05,null,Active
UEIC,Universal Electronics Inc,NASDAQ,1993-02-12,null,Active
UEPS,Net 1 UEPS Technologies Inc,NASDAQ,1999-04-19,null,Active
UFAB,Unique Fabricating Inc,NYSE,2015-07-01,null,Active
UFCS,United Fire Group Inc,NASDAQ,1990-03-26,null,Active
UFEB,Innovator ETFs Trust S&P 500 Ultra Buffer ETF Feb,BATS,2020-02-03,null,Active
UFI,UNIFI Inc,NYSE,1990-03-26,null,Active
UFPI,Universal Forest Products Inc,NASDAQ,1993-11-10,null,Active
UFPT,UFP Technologies Inc,NASDAQ,1993-12-17,null,Active
